seconds_since_last_llm_call,hour_of_day,is_weekend,app_category,title_length,app_changed,is_first_time_app_today,switches_last_5min,title_semantic_similarity_to_previous,worth_flagging
247.0,10,False,other,0,True,False,3,0.31379324197769165,1
53.0,10,False,other,0,False,False,3,1.0,0
113.0,10,False,other,0,False,False,3,1.0,1
188.0,10,False,other,0,False,False,2,1.0,0
204.0,10,False,other,0,False,False,3,1.0,1
202.0,10,False,chat,15,True,False,2,0.10489481687545776,0
357.0,10,False,chat,11,True,False,1,0.18394501507282257,0
363.0,10,False,browser,5,True,False,2,0.25155866146087646,1
146.0,11,False,browser,29,False,False,2,0.12991370260715485,0
281.0,11,False,chat,15,True,False,3,0.0745091661810875,1
153.0,11,False,browser,7,True,False,2,0.06123870983719826,0
184.0,11,False,browser,29,False,False,2,0.10767611861228943,1
inf,9,False,document,18,True,True,0,0.0,1
182.0,9,False,document,18,False,False,1,1.0,0
286.0,9,False,document,18,False,False,2,1.0,0
432.0,9,False,document,18,False,False,2,1.0,0
488.0,9,False,document,18,False,False,2,1.0,0
705.0,9,False,document,18,False,False,2,1.0,0
903.0,9,False,document,18,False,False,1,1.0,0
1106.0,9,False,document,18,False,False,1,1.0,0
1225.0,9,False,browser,5,True,True,1,0.04298821836709976,1
24.0,9,False,browser,7,False,False,2,0.3370339870452881,1
193.0,9,False,browser,29,False,False,2,0.10767611861228943,1
15.0,9,False,browser,5,False,False,3,0.12991370260715485,0
87.0,9,False,browser,7,False,False,3,0.3370339870452881,1
221.0,9,False,browser,7,False,False,2,1.0,0
345.0,9,False,browser,5,False,False,1,0.3370339870452881,0
389.0,9,False,terminal,16,True,True,2,0.011938543990254402,1
203.0,9,False,document,18,True,False,2,0.0983947291970253,0
333.0,9,False,chat,8,True,True,1,0.07372437417507172,1
23.0,9,False,document,18,True,False,2,0.07372437417507172,0
84.0,9,False,terminal,10,True,False,3,0.12766976654529572,1
206.0,9,False,document,18,True,False,3,0.12766976654529572,1
144.0,9,False,document,18,False,False,1,1.0,0
238.0,9,False,document,18,False,False,2,1.0,0
412.0,9,False,document,18,False,False,2,1.0,0
492.0,9,False,document,18,False,False,2,1.0,0
640.0,9,False,document,18,False,False,2,1.0,0
674.0,9,False,other,0,True,True,3,0.09299242496490479,1
66.0,9,False,other,0,False,False,3,1.0,0
81.0,9,False,chat,8,True,False,4,0.16927768290042877,0
183.0,9,False,chat,8,False,False,4,1.0,0
253.0,9,False,ide,25,True,True,5,-0.04968135431408882,0
264.0,9,False,ide,25,False,False,6,1.0,0
400.0,10,False,chat,15,True,True,3,0.007224977482110262,1
16.0,10,False,chat,12,True,True,4,0.0035856072790920734,1
54.0,10,False,chat,11,False,False,5,0.18231408298015594,1
29.0,10,False,chat,8,False,False,5,0.2170764058828354,1
141.0,10,False,chat,11,False,False,4,0.2170764058828354,0
199.0,10,False,chat,8,False,False,5,0.2170764058828354,1
226.0,10,False,chat,8,False,False,2,1.0,0
283.0,10,False,chat,8,False,False,2,1.0,0
512.0,10,False,chat,11,False,False,2,0.2170764058828354,0
682.0,10,False,chat,15,True,False,1,0.18394501507282257,1
180.0,10,False,ide,33,True,False,1,-0.04073943570256233,0
368.0,10,False,ide,25,False,False,1,0.09299741685390472,0
391.0,10,False,ide,16,False,False,2,0.27021536231040955,1
147.0,10,False,ide,25,False,False,2,0.27021536231040955,0
385.0,10,False,ide,16,False,False,1,0.27021536231040955,0
505.0,10,False,ide,25,False,False,1,0.27021536231040955,1
85.0,10,False,ide,25,False,False,2,1.0,0
120.0,10,False,ide,33,False,False,3,0.09299741685390472,1
189.0,10,False,ide,33,False,False,2,1.0,0
343.0,10,False,ide,33,False,False,1,1.0,0
439.0,10,False,ide,16,False,False,2,0.1529022455215454,0
645.0,10,False,browser,5,True,False,1,0.0007697939872741699,1
27.0,10,False,browser,7,False,False,2,0.3370339870452881,1
102.0,10,False,browser,5,False,False,2,0.3370339870452881,1
12.0,10,False,browser,7,False,False,3,0.3370339870452881,0
73.0,10,False,browser,7,False,False,4,1.0,0
281.0,10,False,browser,5,False,False,3,0.3370339870452881,0
448.0,10,False,document,18,True,False,1,0.04298821836709976,1
inf,9,False,chat,12,True,True,0,0.0,0
inf,9,False,chat,8,True,True,1,0.08680709451436996,0
inf,9,False,chat,8,False,False,2,1.0,0
inf,9,False,chat,8,False,False,1,1.0,0
inf,9,False,chat,8,False,False,1,1.0,0
inf,9,False,ide,33,True,True,2,0.14440710842609406,1
213.0,9,False,chat,15,True,True,2,-0.04073943570256233,1
201.0,9,False,chat,15,False,False,1,1.0,0
347.0,9,False,chat,15,False,False,1,1.0,0
519.0,9,False,chat,15,False,False,1,1.0,0
581.0,9,False,terminal,11,True,True,2,0.03930921107530594,1
39.0,9,False,document,18,True,True,3,0.002366013824939728,0
145.0,9,False,document,18,False,False,3,1.0,0
319.0,9,False,document,18,False,False,2,1.0,0
517.0,9,False,document,18,False,False,1,1.0,0
562.0,9,False,document,18,False,False,2,1.0,0
755.0,9,False,document,18,False,False,2,1.0,0
816.0,9,False,terminal,16,True,False,3,0.0983947291970253,1
72.0,9,False,browser,29,True,True,2,0.1838572919368744,0
248.0,9,False,browser,29,False,False,2,1.0,0
352.0,9,False,browser,5,False,False,2,0.12991370260715485,0
582.0,9,False,browser,5,False,False,1,1.0,0
669.0,9,False,browser,7,False,False,1,0.3370339870452881,0
836.0,9,False,browser,7,False,False,2,1.0,1
153.0,9,False,chat,15,True,False,1,0.06123870983719826,0
254.0,9,False,chat,15,False,False,2,1.0,1
155.0,10,False,chat,15,False,False,2,1.0,0
292.0,10,False,chat,15,False,False,2,1.0,0
429.0,10,False,chat,15,False,False,2,1.0,0
558.0,10,False,chat,15,False,False,2,1.0,0
691.0,10,False,chat,8,True,False,2,0.2555195987224579,0
754.0,10,False,chat,8,True,False,2,0.07586166262626648,0
830.0,10,False,chat,11,False,False,3,0.2170764058828354,1
45.0,10,False,chat,8,False,False,3,0.2170764058828354,1
214.0,10,False,chat,11,False,False,2,0.2170764058828354,0
325.0,10,False,chat,8,False,False,1,0.2170764058828354,0
453.0,10,False,other,0,True,True,2,0.31379324197769165,1
58.0,10,False,other,0,False,False,3,1.0,0
68.0,10,False,other,0,False,False,3,1.0,0
219.0,10,False,other,0,False,False,3,1.0,0
385.0,10,False,other,0,False,False,1,1.0,0
404.0,10,False,other,0,False,False,2,1.0,0
541.0,10,False,other,0,False,False,2,1.0,0
770.0,10,False,chat,8,True,False,1,0.16927768290042877,0
796.0,10,False,other,0,True,False,2,0.16927768290042877,1
227.0,10,False,other,0,False,False,2,1.0,0
444.0,10,False,other,0,False,False,1,1.0,0
652.0,10,False,other,0,False,False,1,1.0,0
816.0,10,False,other,0,False,False,1,1.0,0
863.0,10,False,other,0,False,False,2,1.0,0
1020.0,10,False,terminal,11,True,False,2,0.10376185923814774,1
101.0,10,False,terminal,16,False,False,2,0.08513405919075012,1
9.0,10,False,terminal,16,False,False,3,1.0,0
189.0,10,False,terminal,10,False,False,3,0.018264450132846832,1
160.0,10,False,terminal,16,False,False,1,0.018264450132846832,1
235.0,11,False,terminal,11,False,False,1,0.08513405919075012,0
464.0,11,False,terminal,16,False,False,1,0.08513405919075012,0
492.0,11,False,document,18,True,False,2,0.0983947291970253,1
235.0,11,False,document,18,False,False,2,1.0,0
469.0,11,False,document,18,False,False,1,1.0,0
inf,9,True,ide,33,True,True,0,0.0,1
125.0,9,True,chat,15,True,True,1,-0.04073943570256233,0
146.0,9,True,chat,8,True,True,2,0.054968830198049545,1
25.0,9,True,chat,12,False,False,3,0.4567888677120209,1
103.0,9,True,chat,11,False,False,4,0.18231408298015594,1
187.0,9,True,chat,8,True,True,2,0.12101151794195175,0
355.0,9,True,ide,16,True,False,1,0.0938778966665268,1
56.0,9,True,ide,16,False,False,2,1.0,1
54.0,9,True,chat,15,True,False,3,0.005156234372407198,1
162.0,9,True,chat,15,False,False,3,1.0,1
97.0,9,True,chat,15,False,False,2,1.0,0
142.0,9,True,chat,15,False,False,2,1.0,0
346.0,9,True,chat,15,False,False,2,1.0,0
454.0,9,True,chat,15,False,False,1,1.0,0
647.0,9,True,chat,15,False,False,1,1.0,0
724.0,9,True,ide,33,True,False,2,-0.04073943570256233,0
817.0,9,True,document,18,True,True,2,0.09405893832445145,1
160.0,9,True,terminal,16,True,True,2,0.0983947291970253,1
152.0,9,True,chat,8,True,False,1,-0.026658130809664726,0
261.0,9,True,chat,8,False,False,2,1.0,0
394.0,9,True,chat,8,False,False,2,1.0,0
604.0,9,True,chat,8,False,False,1,1.0,0
833.0,9,True,chat,8,False,False,1,1.0,0
1015.0,9,True,chat,8,False,False,1,1.0,0
1164.0,9,True,chat,8,False,False,1,1.0,0
1362.0,9,True,chat,8,False,False,1,1.0,0
1541.0,9,True,chat,8,False,False,1,1.0,0
1669.0,9,True,chat,8,False,False,1,1.0,0
1771.0,10,True,chat,8,False,False,2,1.0,0
1949.0,10,True,chat,8,False,False,2,1.0,0
2059.0,10,True,chat,15,True,False,2,0.2555195987224579,0
2243.0,10,True,chat,8,True,False,2,0.2555195987224579,0
2271.0,10,True,browser,5,True,True,2,0.3990950882434845,1
215.0,10,True,browser,7,False,False,2,0.3370339870452881,0
265.0,10,True,browser,7,False,False,3,1.0,0
325.0,10,True,browser,5,False,False,2,0.3370339870452881,0
521.0,10,True,chat,8,True,False,2,0.15136387944221497,0
653.0,10,True,chat,8,False,False,1,1.0,0
719.0,10,True,browser,7,True,False,2,0.08498431742191315,1
56.0,10,True,terminal,16,True,False,3,0.06459660828113556,1
44.0,10,True,chat,15,True,False,4,-0.03768331930041313,0
222.0,10,True,ide,16,True,False,3,0.005156234372407198,0
422.0,10,True,chat,8,True,False,1,0.0938778966665268,1
100.0,10,True,ide,25,True,False,2,-0.04968135431408882,0
334.0,10,True,ide,25,False,False,1,1.0,0
464.0,10,True,document,18,True,False,1,0.1294044405221939,1
106.0,10,True,document,18,False,False,2,1.0,0
124.0,10,True,document,18,False,False,3,1.0,0
251.0,10,True,document,18,False,False,3,1.0,0
344.0,10,True,ide,33,True,False,3,0.09405893832445145,1
203.0,10,True,ide,33,False,False,2,1.0,0
386.0,10,True,ide,16,False,False,1,0.1529022455215454,0
567.0,10,True,ide,25,False,False,1,0.27021536231040955,0
625.0,10,True,ide,33,False,False,2,0.09299741685390472,1
88.0,10,True,ide,16,False,False,2,0.1529022455215454,0
140.0,10,True,ide,25,False,False,3,0.27021536231040955,1
73.0,10,True,ide,16,False,False,4,0.27021536231040955,1
92.0,10,True,ide,33,False,False,3,0.1529022455215454,0
205.0,11,True,ide,25,False,False,3,0.09299741685390472,1
197.0,11,True,ide,33,False,False,1,0.09299741685390472,0
inf,9,True,ide,16,True,True,0,0.0,1
86.0,9,True,ide,25,False,False,1,0.27021536231040955,1
73.0,9,True,ide,33,False,False,2,0.09299741685390472,0
147.0,9,True,ide,25,False,False,3,0.09299741685390472,1
196.0,9,True,chat,15,True,True,2,0.007224977482110262,0
306.0,9,True,chat,15,False,False,1,1.0,0
343.0,9,True,chat,15,False,False,2,1.0,0
538.0,9,True,document,18,True,True,2,0.1011812835931778,1
47.0,9,True,ide,16,True,False,3,0.11449354887008667,1
21.0,9,True,ide,16,False,False,4,1.0,0
32.0,9,True,chat,8,True,True,4,0.0938778966665268,1
31.0,9,True,document,18,True,False,4,0.07372437417507172,1
26.0,9,True,document,18,False,False,5,1.0,1
84.0,9,True,document,18,False,False,6,1.0,0
202.0,9,True,document,18,False,False,6,1.0,0
341.0,9,True,document,18,False,False,2,1.0,0
515.0,9,True,ide,16,True,False,1,0.11449354887008667,0
741.0,9,True,ide,25,False,False,1,0.27021536231040955,1
74.0,9,True,ide,33,False,False,2,0.09299741685390472,0
257.0,9,True,ide,16,False,False,2,0.1529022455215454,1
157.0,9,True,ide,33,False,False,1,0.1529022455215454,0
324.0,9,True,ide,33,False,False,1,1.0,0
561.0,9,True,chat,8,True,False,1,0.14440710842609406,1
211.0,9,True,chat,8,False,False,1,1.0,0
309.0,9,True,chat,8,False,False,1,1.0,0
391.0,9,True,chat,8,False,False,2,1.0,0
484.0,9,True,chat,8,False,False,3,1.0,0
665.0,9,True,chat,8,False,False,2,1.0,0
746.0,9,True,chat,15,True,False,2,0.2555195987224579,0
955.0,9,True,chat,15,False,False,2,1.0,0
1163.0,10,True,chat,15,False,False,1,1.0,0
1216.0,10,True,chat,15,False,False,2,1.0,0
1322.0,10,True,chat,15,False,False,2,1.0,0
1539.0,10,True,chat,15,False,False,1,1.0,0
1564.0,10,True,chat,15,False,False,2,1.0,0
1701.0,10,True,chat,15,False,False,2,1.0,0
1778.0,10,True,chat,8,True,False,3,0.2555195987224579,0
1888.0,10,True,chat,8,False,False,2,1.0,1
51.0,10,True,chat,8,False,False,3,1.0,0
219.0,10,True,chat,8,False,False,2,1.0,0
293.0,10,True,chat,8,False,False,3,1.0,1
87.0,10,True,chat,8,True,True,2,0.07586166262626648,1
141.0,10,True,chat,8,False,False,2,1.0,0
218.0,10,True,chat,8,False,False,2,1.0,0
335.0,10,True,chat,11,False,False,2,0.2170764058828354,0
378.0,10,True,browser,29,True,True,3,0.030385497957468033,1
92.0,10,True,browser,29,False,False,3,1.0,0
192.0,10,True,browser,5,False,False,3,0.12991370260715485,1
89.0,10,True,browser,29,False,False,3,0.12991370260715485,1
19.0,10,True,browser,29,False,False,4,1.0,0
42.0,10,True,browser,5,False,False,4,0.12991370260715485,0
96.0,10,True,browser,29,False,False,5,0.12991370260715485,0
313.0,10,True,chat,12,True,False,3,0.12092063575983047,0
381.0,10,True,chat,11,False,False,2,0.18231408298015594,1
68.0,10,True,chat,12,False,False,2,0.18231408298015594,0
190.0,10,True,ide,16,True,False,3,0.012369777075946331,1
175.0,10,True,browser,7,True,False,2,0.02942928671836853,0
354.0,10,True,chat,8,True,False,1,0.2692223787307739,0
520.0,10,True,terminal,16,True,True,1,-0.026658130809664726,1
69.0,10,True,other,0,True,True,2,0.06183013692498207,0
inf,9,False,ide,33,True,True,0,0.0,1
66.0,9,False,ide,33,False,False,1,1.0,0
239.0,9,False,ide,16,False,False,2,0.1529022455215454,0
292.0,9,False,chat,15,True,True,3,0.005156234372407198,0
493.0,9,False,chat,15,False,False,2,1.0,0
580.0,9,False,chat,15,False,False,2,1.0,0
613.0,9,False,chat,15,False,False,2,1.0,0
629.0,9,False,chat,15,False,False,3,1.0,1
228.0,9,False,browser,29,True,True,3,0.0745091661810875,1
129.0,9,False,browser,29,False,False,1,1.0,0
280.0,9,False,browser,29,False,False,2,1.0,0
453.0,9,False,browser,5,False,False,1,0.12991370260715485,0
637.0,9,False,browser,7,False,False,1,0.3370339870452881,0
735.0,9,False,browser,29,False,False,2,0.10767611861228943,0
758.0,9,False,browser,7,False,False,2,0.10767611861228943,0
930.0,9,False,browser,29,False,False,3,0.10767611861228943,1
124.0,9,False,browser,29,False,False,2,1.0,0
271.0,9,False,ide,25,True,False,2,0.36964213848114014,0
479.0,9,False,chat,8,True,True,1,-0.04968135431408882,0
619.0,9,False,chat,15,True,False,1,0.2555195987224579,0
837.0,9,False,chat,15,False,False,1,1.0,0
974.0,9,False,chat,15,False,False,1,1.0,0
1115.0,9,False,chat,15,False,False,2,1.0,0
1254.0,9,False,chat,15,False,False,2,1.0,0
1401.0,9,False,chat,15,False,False,2,1.0,0
1433.0,9,False,chat,11,True,True,2,0.18394501507282257,0
1610.0,10,False,document,18,True,True,2,0.07225093245506287,1
231.0,10,False,document,18,False,False,1,1.0,0
376.0,10,False,document,18,False,False,1,1.0,0
549.0,10,False,document,18,False,False,1,1.0,0
644.0,10,False,document,18,False,False,2,1.0,0
865.0,10,False,chat,8,True,False,1,0.07372437417507172,0
1081.0,10,False,chat,8,False,False,1,1.0,0
1230.0,10,False,document,18,True,False,1,0.07372437417507172,0
1431.0,10,False,document,18,False,False,1,1.0,0
1528.0,10,False,document,18,False,False,2,1.0,0
1533.0,10,False,chat,12,True,False,2,0.14491255581378937,1
9.0,10,False,terminal,10,True,True,3,0.07229922711849213,1
6.0,10,False,terminal,11,False,False,4,0.13288097083568573,0
65.0,10,False,terminal,16,False,False,5,0.08513405919075012,1
215.0,10,False,ide,33,True,False,5,0.17875830829143524,1
135.0,10,False,ide,33,False,False,1,1.0,0
179.0,10,False,ide,33,False,False,2,1.0,0
275.0,10,False,ide,25,False,False,3,0.09299741685390472,1
98.0,10,False,ide,25,False,False,3,1.0,1
70.0,10,False,terminal,16,True,False,3,0.3989086151123047,0
177.0,10,False,ide,33,True,False,3,0.17875830829143524,1
192.0,10,False,ide,16,False,False,2,0.1529022455215454,0
399.0,10,False,ide,25,False,False,1,0.27021536231040955,1
216.0,10,False,ide,25,False,False,1,1.0,0
373.0,10,False,other,0,True,True,1,0.049392957240343094,1
192.0,10,False,other,0,False,False,1,1.0,0
396.0,10,False,chat,8,True,False,1,0.31379324197769165,1
94.0,11,False,chat,12,False,False,2,0.4567888677120209,0
321.0,11,False,chat,8,True,False,1,0.08680709451436996,1
196.0,11,False,chat,8,False,False,1,1.0,0
363.0,11,False,chat,8,False,False,1,1.0,0
446.0,11,False,chat,8,True,False,2,0.07586166262626648,1
143.0,11,False,chat,12,False,False,2,0.4567888677120209,0
276.0,11,False,chat,12,False,False,2,1.0,0
inf,9,False,chat,15,True,True,0,0.0,1
144.0,9,False,chat,15,False,False,1,1.0,0
289.0,9,False,chat,15,False,False,2,1.0,0
471.0,9,False,chat,15,False,False,1,1.0,0
572.0,9,False,chat,15,False,False,2,1.0,0
642.0,9,False,chat,15,False,False,2,1.0,0
698.0,9,False,chat,15,False,False,3,1.0,0
716.0,9,False,chat,8,True,True,4,0.2555195987224579,1
22.0,9,False,chat,8,False,False,5,1.0,0
196.0,9,False,chat,8,False,False,4,1.0,0
422.0,9,False,other,0,True,True,1,0.16927768290042877,0
649.0,9,False,other,0,False,False,1,1.0,0
751.0,9,False,chat,8,True,True,1,0.31379324197769165,1
30.0,9,False,chat,11,False,False,2,0.2170764058828354,0
82.0,9,False,chat,8,True,False,3,0.12101151794195175,0
230.0,9,False,chat,8,False,False,3,1.0,1
68.0,9,False,ide,16,True,True,4,0.0938778966665268,1
130.0,9,False,chat,12,True,False,2,0.012369777075946331,0
139.0,9,False,chat,8,False,False,3,0.4567888677120209,0
234.0,9,False,chat,12,False,False,3,0.4567888677120209,0
367.0,9,False,chat,8,False,False,3,0.4567888677120209,0
532.0,9,False,chat,8,False,False,2,1.0,0
764.0,9,False,chat,12,False,False,1,0.4567888677120209,0
840.0,9,False,ide,33,True,False,1,0.09753498435020447,1
234.0,9,False,ide,25,False,False,1,0.09299741685390472,0
261.0,9,False,ide,16,False,False,2,0.27021536231040955,1
111.0,9,False,document,18,True,True,2,0.11449354887008667,0
225.0,9,False,document,18,False,False,3,1.0,0
344.0,9,False,chat,8,True,False,2,0.07372437417507172,0
516.0,9,False,chat,8,False,False,2,1.0,0
741.0,10,False,chat,8,False,False,1,1.0,0
856.0,10,False,chat,8,False,False,1,1.0,1
172.0,10,False,chat,15,True,False,2,0.2555195987224579,0
194.0,10,False,browser,5,True,True,2,0.4214235842227936,0
229.0,10,False,browser,7,False,False,3,0.3370339870452881,0
420.0,10,False,browser,29,False,False,3,0.10767611861228943,0
650.0,10,False,browser,5,False,False,1,0.12991370260715485,1
118.0,10,False,chat,8,True,False,1,0.3990950882434845,0
161.0,10,False,chat,15,True,False,2,0.2555195987224579,0
213.0,10,False,ide,16,True,False,3,0.005156234372407198,0
375.0,10,False,ide,33,False,False,3,0.1529022455215454,1
161.0,10,False,ide,33,False,False,1,1.0,0
225.0,10,False,ide,16,False,False,2,0.1529022455215454,1
25.0,10,False,ide,25,False,False,3,0.27021536231040955,0
64.0,10,False,ide,25,False,False,4,1.0,0
189.0,10,False,ide,33,False,False,4,0.09299741685390472,1
223.0,10,False,chat,8,True,False,1,0.14956948161125183,0
263.0,10,False,chat,12,False,False,2,0.4567888677120209,0
276.0,10,False,chat,8,False,False,3,0.4567888677120209,0
350.0,10,False,chat,8,False,False,3,1.0,0
526.0,10,False,browser,7,True,False,3,0.08498431742191315,1
21.0,10,False,chat,15,True,False,4,0.06123870983719826,0
247.0,10,False,chat,15,False,False,2,1.0,1
226.0,10,False,chat,15,False,False,1,1.0,0
340.0,10,False,chat,15,False,False,1,1.0,0
500.0,10,False,chat,15,False,False,2,1.0,0
585.0,10,False,chat,11,True,False,2,0.18394501507282257,0
736.0,10,False,chat,11,False,False,2,1.0,0
905.0,10,False,chat,11,False,False,1,1.0,0
1043.0,10,False,chat,15,True,False,1,0.18394501507282257,0
inf,9,False,ide,25,True,True,0,0.0,0
inf,9,False,chat,8,True,True,1,-0.04968135431408882,1
56.0,9,False,chat,8,False,False,2,1.0,0
64.0,9,False,chat,8,False,False,3,1.0,1
144.0,9,False,chat,8,False,False,3,1.0,0
209.0,9,False,document,18,True,True,4,0.07372437417507172,1
121.0,9,False,document,18,False,False,2,1.0,0
279.0,9,False,document,18,False,False,2,1.0,0
509.0,9,False,document,18,False,False,1,1.0,1
17.0,9,False,document,18,False,False,2,1.0,0
189.0,9,False,document,18,False,False,2,1.0,0
412.0,9,False,document,18,False,False,1,1.0,0
501.0,9,False,document,18,False,False,1,1.0,0
612.0,9,False,ide,16,True,False,2,0.11449354887008667,0
689.0,9,False,terminal,10,True,True,3,0.07659353315830231,1
184.0,9,False,terminal,10,False,False,2,1.0,0
234.0,9,False,terminal,10,False,False,2,1.0,1
14.0,9,False,other,0,True,True,3,0.12959259748458862,0
101.0,9,False,other,0,False,False,3,1.0,0
315.0,9,False,other,0,False,False,1,1.0,0
535.0,9,False,other,0,False,False,1,1.0,0
660.0,9,False,other,0,False,False,1,1.0,0
749.0,9,False,other,0,False,False,2,1.0,0
932.0,9,False,other,0,False,False,2,1.0,0
964.0,9,False,other,0,False,False,2,1.0,0
1092.0,9,False,other,0,False,False,2,1.0,0
1206.0,9,False,chat,8,True,False,3,0.16927768290042877,1
71.0,9,False,chat,8,False,False,2,1.0,0
109.0,9,False,chat,8,False,False,3,1.0,0
247.0,9,False,chat,8,False,False,3,1.0,0
458.0,10,False,chat,12,True,True,1,0.08680709451436996,1
64.0,10,False,chat,11,False,False,2,0.18231408298015594,0
99.0,10,False,browser,29,True,True,2,0.030385497957468033,1
208.0,10,False,browser,7,False,False,2,0.10767611861228943,0
417.0,10,False,browser,29,False,False,1,0.10767611861228943,0
527.0,10,False,browser,5,False,False,1,0.12991370260715485,0
675.0,10,False,browser,5,False,False,2,1.0,0
843.0,10,False,terminal,16,True,False,1,0.011938543990254402,1
70.0,10,False,terminal,11,False,False,2,0.08513405919075012,0
204.0,10,False,chat,12,True,False,2,0.020178034901618958,0
238.0,10,False,chat,8,False,False,3,0.4567888677120209,1
106.0,10,False,chat,12,False,False,3,0.4567888677120209,1
218.0,10,False,document,18,True,False,1,0.14491255581378937,0
436.0,10,False,document,18,False,False,1,1.0,0
675.0,10,False,document,18,False,False,1,1.0,0
845.0,10,False,document,18,False,False,1,1.0,0
1010.0,10,False,document,18,False,False,1,1.0,0
1133.0,10,False,document,18,False,False,2,1.0,1
19.0,10,False,chat,11,True,False,2,0.07225093245506287,0
209.0,10,False,terminal,10,True,False,2,0.14465565979480743,0
351.0,10,False,terminal,10,False,False,1,1.0,0
531.0,10,False,terminal,10,False,False,1,1.0,0
552.0,10,False,terminal,11,False,False,2,0.13288097083568573,1
91.0,10,False,chat,8,True,False,3,0.02705918252468109,1
151.0,10,False,other,0,True,False,3,0.31379324197769165,0
308.0,10,False,other,0,False,False,1,1.0,0
493.0,11,False,other,0,False,False,1,1.0,0
567.0,11,False,document,18,True,False,2,0.09299242496490479,1
229.0,11,False,document,18,False,False,1,1.0,0
446.0,11,False,document,18,False,False,1,1.0,0
inf,9,False,chat,15,True,True,0,0.0,1
103.0,9,False,ide,16,True,True,1,0.005156234372407198,0
208.0,9,False,ide,25,False,False,2,0.27021536231040955,0
441.0,9,False,ide,33,False,False,1,0.09299741685390472,0
625.0,9,False,ide,33,False,False,1,1.0,0
709.0,9,False,ide,25,False,False,2,0.09299741685390472,0
896.0,9,False,ide,16,False,False,2,0.27021536231040955,0
1094.0,9,False,chat,15,True,False,1,0.005156234372407198,0
1122.0,9,False,chat,8,True,True,2,0.2555195987224579,1
29.0,9,False,other,0,True,True,3,0.16927768290042877,1
125.0,9,False,other,0,False,False,3,1.0,0
166.0,9,False,other,0,False,False,4,1.0,0
404.0,9,False,chat,8,True,False,2,0.16927768290042877,0
588.0,9,False,chat,8,False,False,1,1.0,0
709.0,9,False,terminal,11,True,True,1,0.010674942284822464,1
126.0,9,False,terminal,16,False,False,2,0.08513405919075012,0
249.0,9,False,terminal,11,False,False,2,0.08513405919075012,0
408.0,9,False,chat,12,True,True,2,0.020178034901618958,1
31.0,9,False,chat,11,False,False,2,0.18231408298015594,0
239.0,9,False,chat,11,False,False,2,1.0,0
410.0,9,False,chat,11,False,False,1,1.0,0
551.0,9,False,chat,12,False,False,1,0.18231408298015594,1
110.0,9,False,chat,11,False,False,2,0.18231408298015594,0
255.0,9,False,chat,8,False,False,2,0.2170764058828354,0
358.0,9,False,chat,12,False,False,2,0.4567888677120209,0
571.0,9,False,chat,8,False,False,1,0.4567888677120209,0
776.0,10,False,chat,12,False,False,1,0.4567888677120209,0
920.0,10,False,document,18,True,True,1,0.14491255581378937,0
1094.0,10,False,document,18,False,False,1,1.0,0
1128.0,10,False,document,18,False,False,2,1.0,0
1216.0,10,False,document,18,False,False,3,1.0,1
50.0,10,False,document,18,False,False,3,1.0,0
72.0,10,False,document,18,False,False,4,1.0,1
88.0,10,False,document,18,False,False,5,1.0,0
116.0,10,False,document,18,False,False,5,1.0,0
348.0,10,False,document,18,False,False,2,1.0,0
546.0,10,False,document,18,False,False,1,1.0,0
666.0,10,False,document,18,False,False,1,1.0,0
828.0,10,False,document,18,False,False,2,1.0,0
885.0,10,False,document,18,False,False,2,1.0,0
966.0,10,False,document,18,False,False,3,1.0,1
240.0,10,False,document,18,False,False,1,1.0,0
479.0,10,False,chat,11,True,False,1,0.07225093245506287,0
633.0,10,False,chat,8,False,False,1,0.2170764058828354,0
741.0,10,False,chat,11,False,False,2,0.2170764058828354,0
761.0,10,False,chat,15,True,False,3,0.18394501507282257,1
5.0,10,False,chat,15,False,False,4,1.0,0
38.0,10,False,other,0,True,False,4,0.10489481687545776,1
65.0,10,False,chat,15,True,False,5,0.10489481687545776,0
230.0,10,False,chat,15,False,False,5,1.0,0
338.0,10,False,chat,15,False,False,2,1.0,0
512.0,10,False,chat,15,False,False,2,1.0,1
53.0,10,False,chat,15,False,False,2,1.0,0
273.0,10,False,chat,15,False,False,2,1.0,0
501.0,10,False,chat,15,False,False,1,1.0,0
508.0,10,False,chat,15,False,False,2,1.0,0
549.0,10,False,chat,15,False,False,3,1.0,1
116.0,10,False,chat,11,True,False,3,0.18394501507282257,1
40.0,11,False,browser,29,True,True,4,0.030385497957468033,1
225.0,11,False,browser,5,False,False,2,0.12991370260715485,1
inf,9,False,document,18,True,True,0,0.0,0
inf,9,False,document,18,False,False,1,1.0,0
inf,9,False,document,18,False,False,2,1.0,0
inf,9,False,document,18,False,False,3,1.0,0
inf,9,False,ide,33,True,True,3,0.09405893832445145,1
194.0,9,False,ide,33,False,False,2,1.0,0
293.0,9,False,ide,25,False,False,2,0.09299741685390472,0
358.0,9,False,chat,11,True,True,2,0.030517160892486572,1
225.0,9,False,chat,11,False,False,2,1.0,0
267.0,9,False,chat,8,False,False,2,0.2170764058828354,1
219.0,9,False,chat,8,False,False,2,1.0,0
421.0,9,False,chat,12,False,False,1,0.4567888677120209,0
538.0,9,False,chat,11,False,False,1,0.18231408298015594,1
152.0,9,False,browser,29,True,True,2,0.030385497957468033,1
